datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,pollution,sunlight,traffic,count
2011-08-12 21:00:00,3,0,1,1,28.7,32.575,48,8.9981,10.935321477972725,28.701,0.01561450243171645,226
2012-03-12 06:00:00,1,0,1,1,13.94,17.425,57,7.0015,15.43296763793157,13.940999999999999,0.01561450243171645,88
2012-05-12 15:00:00,2,0,0,1,27.88,31.06,24,12.998,25.71340263542549,27.881,0.004489314454335112,590
2011-02-02 06:00:00,1,0,1,3,9.02,12.12,93,7.0015,2.0018903978832374,9.020999999999999,0.0002423054021920468,18
2012-03-04 08:00:00,1,0,0,1,12.3,13.635,52,22.0028,2.75955975798948,12.301,0.0002423054021920468,66
2012-03-14 09:00:00,1,0,1,1,21.32,25.0,68,0.0,4.311555342615876,21.321,0.01561450243171645,351
2012-01-04 20:00:00,1,0,1,2,8.2,9.85,40,12.998,82.76973380952155,8.200999999999999,0.004489314454335112,123
2012-11-16 00:00:00,4,0,1,2,13.12,16.665,66,7.0015,3.2685529377315903,13.120999999999999,0.004489314454335112,65
2011-01-02 01:00:00,1,0,0,2,18.04,21.97,94,16.9979,8.693812350143192,18.041,0.004489314454335112,17
2011-08-16 06:00:00,3,0,1,1,25.42,29.545,73,22.0028,89.76441269755534,25.421000000000003,0.0,119
2011-06-08 07:00:00,2,0,1,1,27.06,31.06,74,7.0015,35.24723886761587,27.061,0.004489314454335112,353
2011-08-06 04:00:00,3,0,0,2,27.06,30.305,83,11.0014,2.230272142575029,27.061,0.0,10
2011-12-11 03:00:00,4,0,0,1,6.56,9.09,59,8.9981,3.3631677778932514,6.561,0.004489314454335112,19
2012-09-19 02:00:00,3,0,1,2,22.14,25.76,64,22.0028,0.4633666512507359,22.141000000000002,0.0,3
2011-04-10 13:00:00,2,0,0,1,18.86,22.725,82,7.0015,39.103059629158636,18.861,0.01561450243171645,263
2012-11-03 01:00:00,4,0,0,2,13.94,15.15,49,22.0028,46.495813838507196,13.940999999999999,0.0,89
2012-09-15 00:00:00,3,0,0,1,24.6,28.03,83,7.0015,4.030088964802172,24.601000000000003,0.0002423054021920468,207
2012-03-15 18:00:00,1,0,1,1,27.06,31.06,44,19.0012,180.2266089843857,27.061,0.0002423054021920468,746
2011-09-12 08:00:00,3,0,1,1,24.6,28.79,78,6.0032,45.21853766700227,24.601000000000003,0.0,408
2012-05-03 23:00:00,2,0,1,1,24.6,28.03,83,0.0,89.93419477629051,24.601000000000003,0.004489314454335112,121
2011-08-11 16:00:00,3,0,1,1,32.8,34.85,27,12.998,231.53133948350035,32.800999999999995,0.004489314454335112,298
2011-11-01 19:00:00,4,0,1,1,17.22,21.21,58,6.0032,42.606162824174255,17.221,0.004489314454335112,313
2011-03-05 06:00:00,1,0,0,2,12.3,14.395,100,15.0013,0.3108225293689011,12.301,0.0,4
2011-06-18 13:00:00,2,0,0,1,31.16,34.85,55,0.0,119.01158770842856,31.161,0.0002423054021920468,327
2011-05-03 21:00:00,2,0,1,2,26.24,31.06,61,30.0026,7.671278409377318,26.241,0.004489314454335112,225
2012-08-09 08:00:00,3,0,1,1,29.52,34.85,74,7.0015,219.28841337037517,29.521,0.0002423054021920468,698
2012-08-16 15:00:00,3,0,1,1,32.8,34.85,33,16.9979,108.3775867710319,32.800999999999995,0.004489314454335112,260
2012-07-09 15:00:00,3,0,1,2,31.16,34.09,45,15.0013,14.394626341219157,31.161,0.0002423054021920468,280
2012-07-13 05:00:00,3,0,1,2,27.06,31.82,56,6.0032,0.538107763535535,27.061,0.0002423054021920468,34
2012-01-13 13:00:00,1,0,1,1,10.66,10.605,33,35.0008,65.04523801222996,10.661,0.004489314454335112,154
2011-02-04 15:00:00,1,0,1,2,11.48,13.635,48,16.9979,1.0739481048402773,11.481,0.0,90
2012-08-15 20:00:00,3,0,1,1,28.7,32.575,61,8.9981,1.5215280018782804,28.701,0.01561450243171645,427
2012-12-04 06:00:00,4,0,1,2,14.76,18.94,93,0.0,90.86052886577744,14.761,0.01561450243171645,153
2012-09-14 16:00:00,3,0,1,2,29.52,33.335,51,0.0,188.8492462991206,29.521,0.01561450243171645,563
2011-03-10 13:00:00,1,0,1,3,17.22,21.21,0,15.0013,8.216256418057178,17.221,0.01561450243171645,12
2011-08-06 10:00:00,3,0,0,2,30.34,34.85,70,19.0012,174.27787148086915,30.341,0.004489314454335112,290
2012-06-02 07:00:00,2,0,0,1,21.32,25.0,72,7.0015,4.997812691206558,21.321,0.01561450243171645,86
2011-12-16 19:00:00,4,0,1,2,13.12,15.15,45,15.0013,4.386416489617257,13.120999999999999,0.01561450243171645,214
2011-06-18 15:00:00,2,0,0,2,33.62,37.88,46,8.9981,277.48232929799155,33.620999999999995,0.004489314454335112,367
2012-10-16 11:00:00,4,0,1,1,20.5,24.24,45,27.9993,59.89314003833188,20.501,0.0,228
2012-09-01 22:00:00,3,0,0,2,27.06,29.545,89,0.0,8.78897282124886,27.061,0.004489314454335112,78
2011-09-17 13:00:00,3,0,0,2,21.32,25.0,68,12.998,67.59859479205741,21.321,0.0,349
2011-01-09 09:00:00,1,0,0,1,4.92,3.79,46,35.0008,6.41673535253892,4.921,0.0,19
2011-11-09 09:00:00,4,0,1,1,13.94,18.18,93,0.0,84.55710080518182,13.940999999999999,0.004489314454335112,219
2011-02-10 00:00:00,1,0,1,3,5.74,6.82,86,12.998,3.6154083929796217,5.7410000000000005,0.0002423054021920468,16
2012-09-04 04:00:00,3,0,1,2,27.06,29.545,89,0.0,1.9035460382029734,27.061,0.0,8
2011-08-06 19:00:00,3,0,0,3,29.52,35.605,84,16.9979,0.393806314533425,29.521,0.0,171
2011-07-18 18:00:00,3,0,1,1,33.62,38.635,49,23.9994,268.7484664861593,33.620999999999995,0.01561450243171645,558
2012-12-18 12:00:00,4,0,1,3,19.68,23.485,48,16.9979,51.96539106250151,19.681,0.004489314454335112,313
2011-08-18 21:00:00,3,0,1,2,27.88,31.82,79,0.0,42.80763230465986,27.881,0.0002423054021920468,149
2012-04-04 16:00:00,2,0,1,2,26.24,31.06,44,19.0012,28.962474547332846,26.241,0.01561450243171645,390
2012-10-14 03:00:00,4,0,0,1,17.22,21.21,77,19.9995,2.8021200377955013,17.221,0.0,28
2011-10-12 01:00:00,4,0,1,3,22.96,26.515,83,8.9981,4.619400683455585,22.961000000000002,0.01561450243171645,10
2012-06-07 08:00:00,2,0,1,1,21.32,25.0,77,0.0,312.2587572086374,21.321,0.0,681
2012-12-19 16:00:00,4,0,1,1,17.22,21.21,50,23.9994,19.956957136425377,17.221,0.01561450243171645,334
2011-05-18 21:00:00,2,0,1,1,21.32,25.0,88,0.0,7.755970938137647,21.321,0.01561450243171645,85
2011-11-02 18:00:00,4,0,1,1,17.22,21.21,71,11.0014,51.612133709921984,17.221,0.0,479
2011-10-15 11:00:00,4,0,0,1,22.96,26.515,40,26.0027,65.86444848511856,22.961000000000002,0.004489314454335112,374
2012-10-06 06:00:00,4,0,0,1,22.14,25.76,88,16.9979,11.737898107011402,22.141000000000002,0.0002423054021920468,30
2012-05-07 12:00:00,2,0,1,2,22.96,26.515,68,15.0013,4.2793542758738345,22.961000000000002,0.0,263
2011-09-05 20:00:00,3,1,0,3,27.06,29.545,94,16.9979,27.883387980750072,27.061,0.0002423054021920468,82
2011-03-04 23:00:00,1,0,1,2,12.3,15.15,75,11.0014,26.696380297517724,12.301,0.004489314454335112,46
2011-11-03 21:00:00,4,0,1,1,16.4,20.455,76,8.9981,59.36161180862592,16.401,0.01561450243171645,144
2012-03-08 18:00:00,1,0,1,2,25.42,31.06,38,36.9974,32.8057812663022,25.421000000000003,0.0002423054021920468,590
2012-03-16 09:00:00,1,0,1,2,17.22,21.21,82,0.0,81.01379986846618,17.221,0.01561450243171645,312
2011-02-13 08:00:00,1,0,0,2,9.02,11.365,64,12.998,6.917103111116982,9.020999999999999,0.0002423054021920468,12
2012-08-06 15:00:00,3,0,1,1,33.62,37.88,46,8.9981,81.19899584906702,33.620999999999995,0.0,274
2012-02-12 17:00:00,1,0,0,1,7.38,7.575,37,27.9993,1.4778934544390478,7.381,0.004489314454335112,87
2012-11-13 12:00:00,4,0,1,1,13.94,15.91,61,19.0012,11.791276492751482,13.940999999999999,0.0,196
2011-09-13 09:00:00,3,0,1,1,26.24,30.305,69,6.0032,27.563188863754355,26.241,0.0,214
2011-07-05 17:00:00,3,0,1,1,33.62,37.88,46,7.0015,415.6638447954348,33.620999999999995,0.0,545
2011-06-14 20:00:00,2,0,1,1,24.6,31.06,56,11.0014,61.656782030084464,24.601000000000003,0.01561450243171645,297
2011-09-18 18:00:00,3,0,0,2,22.96,26.515,60,7.0015,129.57687994182533,22.961000000000002,0.01561450243171645,289
2012-02-14 12:00:00,1,0,1,2,12.3,14.395,52,15.0013,20.470118462960503,12.301,0.004489314454335112,172
2011-01-02 09:00:00,1,0,0,2,15.58,19.695,76,15.0013,0.7926180939176052,15.581,0.0002423054021920468,20
2012-08-19 13:00:00,3,0,0,3,26.24,28.79,83,8.9981,2.3691923468848786,26.241,0.0,162
2012-10-05 15:00:00,4,0,1,1,29.52,32.575,39,16.9979,23.247578058224427,29.521,0.0002423054021920468,470
2012-12-11 18:00:00,4,0,1,1,13.12,15.15,53,15.0013,427.3355774766073,13.120999999999999,0.0,546
2011-10-01 08:00:00,4,0,0,2,16.4,20.455,76,22.0028,5.096542389138957,16.401,0.004489314454335112,67
2012-10-10 19:00:00,4,0,1,2,22.96,26.515,46,39.0007,41.924158408122885,22.961000000000002,0.0002423054021920468,566
2012-05-03 14:00:00,2,0,1,1,26.24,30.305,65,12.998,66.3306841041759,26.241,0.004489314454335112,204
2012-01-05 23:00:00,1,0,1,1,9.84,12.88,70,7.0015,1.725136289035303,9.841,0.0,60
2011-04-16 15:00:00,2,0,0,3,21.32,25.0,83,39.0007,8.67077419751692,21.321,0.0002423054021920468,78
2011-07-05 06:00:00,3,0,1,1,27.06,31.06,74,6.0032,24.259441636346406,27.061,0.0002423054021920468,94
2011-05-19 12:00:00,2,0,1,2,23.78,27.275,78,7.0015,15.723676119366159,23.781000000000002,0.0002423054021920468,168
2012-01-17 15:00:00,1,0,1,1,18.04,21.97,62,32.9975,88.58924238325513,18.041,0.0002423054021920468,129
2012-12-04 23:00:00,4,0,1,1,19.68,23.485,67,16.9979,23.86194188364704,19.681,0.0002423054021920468,96
2011-09-07 19:00:00,3,0,1,2,26.24,28.79,89,0.0,24.329045801956582,26.241,0.0,226
2011-09-12 02:00:00,3,0,1,1,22.96,26.515,88,0.0,0.43532097611216264,22.961000000000002,0.0002423054021920468,2
2012-05-18 16:00:00,2,0,1,1,27.06,31.06,34,16.9979,14.258163356418642,27.061,0.0,568
2012-10-06 09:00:00,4,0,0,1,24.6,29.545,73,12.998,98.71007280961442,24.601000000000003,0.004489314454335112,395
2012-10-10 09:00:00,4,0,1,1,22.14,25.76,60,19.0012,79.18063629683145,22.141000000000002,0.004489314454335112,366
2012-06-12 09:00:00,2,0,1,2,26.24,28.79,89,19.0012,46.10686052548629,26.241,0.0,285
2011-06-12 14:00:00,2,0,0,1,33.62,39.395,56,16.9979,6.475245072826189,33.620999999999995,0.0002423054021920468,315
2011-09-07 13:00:00,3,0,1,3,24.6,27.275,88,0.0,3.7220962134670916,24.601000000000003,0.01561450243171645,11
2011-07-06 21:00:00,3,0,1,1,28.7,33.335,79,12.998,125.65091631406473,28.701,0.0002423054021920468,241
2011-08-04 09:00:00,3,0,1,1,29.52,34.85,74,22.0028,35.90916034390421,29.521,0.01561450243171645,187
2011-10-07 15:00:00,4,0,1,1,27.06,31.06,41,0.0,80.22265437083797,27.061,0.0,270
2011-09-14 12:00:00,3,0,1,1,30.34,34.09,58,15.0013,54.72657816634517,30.341,0.0,212
2011-09-13 17:00:00,3,0,1,1,30.34,33.335,51,15.0013,222.69803572492577,30.341,0.0,579
2011-06-02 19:00:00,2,0,1,1,29.52,31.82,23,19.9995,19.00643712428795,29.521,0.004489314454335112,379
2012-04-10 01:00:00,2,0,1,1,17.22,21.21,50,15.0013,0.8848764081785531,17.221,0.004489314454335112,9
2012-06-19 04:00:00,2,0,1,2,24.6,28.79,78,8.9981,1.4001566157079293,24.601000000000003,0.0,10
2011-04-04 06:00:00,2,0,1,1,17.22,21.21,58,19.0012,2.254896033055126,17.221,0.004489314454335112,46
2011-02-14 04:00:00,1,0,1,1,13.12,15.15,53,19.0012,0.053802796660583636,13.120999999999999,0.0002423054021920468,2
2012-03-10 06:00:00,1,0,0,1,9.02,10.605,44,19.0012,3.0841574682107153,9.020999999999999,0.0002423054021920468,12
2011-10-09 19:00:00,4,0,0,1,22.96,26.515,73,6.0032,186.83536547430413,22.961000000000002,0.01561450243171645,302
2012-12-13 18:00:00,4,0,1,1,13.12,16.665,42,7.0015,306.2644922152709,13.120999999999999,0.0002423054021920468,466
2011-12-01 13:00:00,4,0,1,1,16.4,20.455,40,15.0013,0.4648013807925965,16.401,0.004489314454335112,154
2011-08-05 11:00:00,3,0,1,2,31.16,34.85,52,16.9979,9.78306104189835,31.161,0.0,147
2011-09-11 11:00:00,3,0,0,1,28.7,32.575,65,0.0,41.54094656954428,28.701,0.0,402
2012-11-14 17:00:00,4,0,1,1,13.12,15.91,49,12.998,543.1711610938448,13.120999999999999,0.0002423054021920468,583
2011-06-18 19:00:00,2,0,0,2,30.34,33.335,51,7.0015,158.6558952119783,30.341,0.01561450243171645,326
2012-06-04 07:00:00,2,0,1,1,22.96,26.515,60,15.0013,33.10556286540101,22.961000000000002,0.0002423054021920468,517
2012-11-04 00:00:00,4,0,0,1,12.3,15.91,61,7.0015,0.0689956913712165,12.301,0.0,102
2011-02-11 10:00:00,1,0,1,1,5.74,6.82,69,12.998,7.47702769327128,5.7410000000000005,0.01561450243171645,44
2012-05-03 18:00:00,2,0,1,1,29.52,33.335,58,8.9981,432.60218198389737,29.521,0.0002423054021920468,706
2012-07-08 04:00:00,3,0,0,1,31.98,37.88,66,7.0015,5.451390720345216,31.981,0.0002423054021920468,13
2012-04-10 11:00:00,2,0,1,1,20.5,24.24,36,0.0,167.97849083354632,20.501,0.01561450243171645,239
2012-09-03 11:00:00,3,1,0,2,30.34,34.85,70,19.0012,214.12408288142555,30.341,0.004489314454335112,459
2011-09-11 01:00:00,3,0,0,2,25.42,28.03,88,0.0,1.4954739927493086,25.421000000000003,0.004489314454335112,88
2011-05-02 13:00:00,2,0,1,2,25.42,30.305,69,12.998,42.59657136017496,25.421000000000003,0.01561450243171645,170
2012-09-01 20:00:00,3,0,0,3,31.16,36.365,67,16.9979,108.72797936174813,31.161,0.01561450243171645,207
2012-12-12 15:00:00,4,0,1,2,13.94,17.425,46,7.0015,23.72044737276668,13.940999999999999,0.0,228
2012-11-03 06:00:00,4,0,0,2,13.12,15.91,49,12.998,8.676915584713948,13.120999999999999,0.0002423054021920468,21
2011-11-06 23:00:00,4,0,0,1,13.94,17.425,87,6.0032,25.31702943277394,13.940999999999999,0.01561450243171645,50
2011-09-03 07:00:00,3,0,0,1,25.42,29.545,73,12.998,5.527428967624422,25.421000000000003,0.0,38
2011-05-14 10:00:00,2,0,0,2,21.32,25.0,94,11.0014,144.3959347372755,21.321,0.0,167
2011-12-09 05:00:00,4,0,1,1,9.02,13.635,80,0.0,7.163607291177513,9.020999999999999,0.004489314454335112,20
2012-03-16 19:00:00,1,0,1,2,18.86,22.725,88,0.0,153.19693922068234,18.861,0.01561450243171645,296
2011-04-15 15:00:00,2,1,0,1,22.14,25.76,52,30.0026,76.51024832613737,22.141000000000002,0.004489314454335112,162
2011-05-14 11:00:00,2,0,0,2,21.32,25.0,94,8.9981,0.9114221159661013,21.321,0.0,279
2011-10-07 14:00:00,4,0,1,1,25.42,31.06,50,0.0,1.5972556876937576,25.421000000000003,0.0002423054021920468,256
2012-07-18 07:00:00,3,0,1,1,30.34,34.85,66,11.0014,200.18161883228586,30.341,0.0002423054021920468,495
2012-06-03 03:00:00,2,0,0,1,21.32,25.0,63,7.0015,6.353103369364232,21.321,0.004489314454335112,50
2011-04-10 09:00:00,2,0,0,2,15.58,19.695,94,8.9981,0.8864835486132415,15.581,0.0002423054021920468,81
2012-07-09 22:00:00,3,0,1,2,29.52,33.335,58,7.0015,69.64982690267182,29.521,0.0002423054021920468,224
2012-05-17 22:00:00,2,0,1,1,22.96,26.515,43,6.0032,38.23886416045271,22.961000000000002,0.0,251
2011-08-08 09:00:00,3,0,1,1,31.16,34.85,55,26.0027,2.542951698362827,31.161,0.01561450243171645,183
2012-07-12 04:00:00,3,0,1,1,26.24,30.305,73,7.0015,0.41317508963983796,26.241,0.01561450243171645,5
2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,1.6849087787702042,9.841,0.004489314454335112,3
2011-12-10 02:00:00,4,0,0,2,11.48,15.15,61,6.0032,12.071690687655249,11.481,0.0,60
2011-04-06 18:00:00,2,0,1,1,21.32,25.0,29,23.9994,167.19311811447835,21.321,0.0002423054021920468,325
2012-11-08 14:00:00,4,0,1,1,18.04,21.97,18,27.9993,41.12585342055034,18.041,0.004489314454335112,182
2012-03-13 14:00:00,1,0,1,1,26.24,31.06,53,22.0028,15.876115528284057,26.241,0.0002423054021920468,212
2012-11-11 10:00:00,4,0,0,1,16.4,20.455,69,7.0015,6.822238325172725,16.401,0.004489314454335112,405
2011-08-04 02:00:00,3,0,1,2,27.06,29.545,94,6.0032,2.0285235445212844,27.061,0.0,7
2011-03-03 14:00:00,1,0,1,1,9.84,12.88,21,7.0015,13.06245965445639,9.841,0.0,78
2012-11-01 07:00:00,4,0,1,2,14.76,17.425,57,11.0014,114.23316828604152,14.761,0.0002423054021920468,420
2011-12-08 13:00:00,4,0,1,1,12.3,13.635,49,23.9994,46.5896655695599,12.301,0.0002423054021920468,124
2012-04-17 03:00:00,2,0,1,1,22.96,26.515,83,6.0032,2.57664820372251,22.961000000000002,0.01561450243171645,6
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,27.473969585081335,14.761,0.0,334
2012-02-03 00:00:00,1,0,1,1,13.12,14.395,53,26.0027,1.7402149339857587,13.120999999999999,0.0002423054021920468,38
2012-05-08 23:00:00,2,0,1,3,24.6,28.79,78,22.0028,1.0037792577743243,24.601000000000003,0.01561450243171645,63
2012-08-07 05:00:00,3,0,1,1,28.7,33.335,79,7.0015,4.404141007857855,28.701,0.0002423054021920468,36
2011-04-18 21:00:00,2,0,1,1,22.96,26.515,37,19.0012,26.342975597127005,22.961000000000002,0.004489314454335112,151
2011-09-16 17:00:00,3,0,1,2,21.32,25.0,48,8.9981,26.13716549940415,21.321,0.004489314454335112,566
2012-08-01 01:00:00,3,0,1,1,27.06,30.305,83,6.0032,8.5249964322642,27.061,0.0,33
2011-04-19 18:00:00,2,0,1,2,22.14,25.76,64,8.9981,202.517544140585,22.141000000000002,0.01561450243171645,421
2011-03-14 14:00:00,1,0,1,2,15.58,19.695,34,0.0,3.9776269828029096,15.581,0.01561450243171645,79
2011-05-05 04:00:00,2,0,1,1,13.94,15.91,66,16.9979,1.5864463195591396,13.940999999999999,0.0002423054021920468,7
2011-06-19 02:00:00,2,0,0,1,27.88,31.82,74,6.0032,42.69901967262979,27.881,0.01561450243171645,72
2011-08-02 01:00:00,3,0,1,1,27.06,31.06,74,7.0015,2.5686477033882738,27.061,0.0,12
2011-05-10 22:00:00,2,0,1,1,21.32,25.0,55,7.0015,2.030518579944351,21.321,0.004489314454335112,150
2011-05-10 11:00:00,2,0,1,2,22.96,26.515,43,8.9981,49.137632417993586,22.961000000000002,0.0002423054021920468,125
2012-08-17 23:00:00,3,0,1,3,26.24,12.12,83,15.0013,6.659444931535795,26.241,0.004489314454335112,121
2011-09-13 06:00:00,3,0,1,1,22.96,26.515,88,7.0015,44.896948529117445,22.961000000000002,0.0,122
2012-12-19 15:00:00,4,0,1,1,17.22,21.21,50,19.0012,45.78075214048281,17.221,0.0,237
2011-08-04 19:00:00,3,0,1,1,28.7,33.335,74,19.0012,125.1534974813739,28.701,0.0002423054021920468,366
2011-10-16 09:00:00,4,0,0,1,20.5,24.24,45,15.0013,59.523038629547145,20.501,0.004489314454335112,190
2011-11-10 18:00:00,4,0,1,2,14.76,17.425,81,11.0014,27.215166426450523,14.761,0.01561450243171645,273
2012-10-19 10:00:00,4,0,1,2,23.78,27.275,88,12.998,28.201991461912087,23.781000000000002,0.0002423054021920468,224
2011-05-13 12:00:00,2,0,1,2,21.32,25.0,88,12.998,13.34813347428472,21.321,0.0,223
2011-12-11 13:00:00,4,0,0,1,12.3,16.665,31,0.0,5.143583218650052,12.301,0.0,268
2011-01-18 12:00:00,1,0,1,2,8.2,9.09,86,22.0028,2.4871432951973853,8.200999999999999,0.0,3
2011-07-05 02:00:00,3,0,1,1,27.06,31.06,74,6.0032,12.025480464316129,27.061,0.0002423054021920468,13
2011-06-01 23:00:00,2,0,1,1,30.34,33.335,51,11.0014,2.7216080784773946,30.341,0.0,69
2012-10-10 10:00:00,4,0,1,1,22.96,26.515,52,19.9995,102.20193152494097,22.961000000000002,0.01561450243171645,217
2011-10-01 17:00:00,4,0,0,3,16.4,20.455,76,12.998,82.41804840171534,16.401,0.004489314454335112,228
2012-01-07 09:00:00,1,0,0,1,9.02,11.365,80,8.9981,3.63715123591236,9.020999999999999,0.004489314454335112,130
2012-09-03 06:00:00,3,1,0,1,27.06,29.545,94,0.0,9.809836768886946,27.061,0.0,15
2012-11-16 23:00:00,4,0,1,1,13.12,15.15,53,15.0013,17.00057215517795,13.120999999999999,0.0002423054021920468,128
2011-12-17 05:00:00,4,0,0,2,10.66,12.88,60,12.998,2.2064073057949773,10.661,0.01561450243171645,9
2012-07-11 14:00:00,3,0,1,1,32.8,35.605,41,15.0013,50.26467813531924,32.800999999999995,0.004489314454335112,241
2012-02-10 03:00:00,1,0,1,1,10.66,14.395,56,6.0032,1.8495137742220615,10.661,0.0,5
2012-06-19 14:00:00,2,0,1,1,31.16,35.605,58,7.0015,98.74952571790409,31.161,0.01561450243171645,227
2011-04-09 04:00:00,2,0,0,3,12.3,13.635,100,16.9979,0.19943439025700882,12.301,0.0002423054021920468,3
2012-08-14 14:00:00,3,0,1,1,33.62,37.12,41,15.0013,137.14140341680712,33.620999999999995,0.01561450243171645,255
2011-04-03 07:00:00,2,0,0,1,13.12,15.15,57,15.0013,9.209103759977316,13.120999999999999,0.01561450243171645,33
2012-01-11 12:00:00,1,0,1,3,12.3,16.665,81,0.0,28.728725210664173,12.301,0.004489314454335112,55
2011-03-07 04:00:00,1,0,1,1,8.2,7.575,80,35.0008,0.010708912157694163,8.200999999999999,0.01561450243171645,1
2011-06-15 17:00:00,2,0,1,1,30.34,32.575,28,7.0015,145.39148638074332,30.341,0.0002423054021920468,638
2012-09-09 20:00:00,3,0,0,1,25.42,31.06,41,19.0012,113.18111375354553,25.421000000000003,0.0,356
2012-12-09 10:00:00,4,0,0,2,16.4,20.455,87,19.0012,5.934847179976875,16.401,0.0002423054021920468,219
2012-01-09 08:00:00,1,0,1,2,9.02,12.88,55,6.0032,134.22294685265476,9.020999999999999,0.004489314454335112,420
2012-08-02 00:00:00,3,0,1,1,28.7,33.335,74,0.0,0.13497151220827255,28.701,0.004489314454335112,63
2011-12-02 18:00:00,4,0,1,1,16.4,20.455,50,0.0,18.726460482821114,16.401,0.0,372
2011-07-07 23:00:00,3,0,1,1,29.52,34.09,66,0.0,3.2833842921457412,29.521,0.0002423054021920468,129
2012-10-07 23:00:00,4,0,0,1,14.76,17.425,93,8.9981,0.2975235276368108,14.761,0.0002423054021920468,80
2012-01-15 15:00:00,1,0,0,1,9.02,11.365,27,12.998,0.8813453497382742,9.020999999999999,0.004489314454335112,206
2012-01-18 15:00:00,1,0,1,1,12.3,12.88,33,35.0008,9.601046211735115,12.301,0.0,130
2012-04-15 03:00:00,2,0,0,2,21.32,25.0,59,8.9981,13.902578507762973,21.321,0.0002423054021920468,45
2012-07-09 23:00:00,3,0,1,2,28.7,32.575,65,7.0015,18.732806159099066,28.701,0.0002423054021920468,131
2012-01-18 05:00:00,1,0,1,1,13.94,14.395,46,35.0008,7.044422811084693,13.940999999999999,0.01561450243171645,29
2011-04-13 19:00:00,2,0,1,1,18.04,21.97,62,16.9979,34.09867983457308,18.041,0.01561450243171645,175
2011-11-16 18:00:00,4,0,1,3,18.86,22.725,88,26.0027,4.6935916740181804,18.861,0.0,189
2011-11-01 16:00:00,4,0,1,1,19.68,23.485,44,11.0014,197.3030190260385,19.681,0.0,298
2011-08-16 17:00:00,3,0,1,1,31.16,34.09,45,22.0028,26.52490070029789,31.161,0.0002423054021920468,600
2012-02-02 05:00:00,1,0,1,3,16.4,20.455,82,0.0,1.0993947638541552,16.401,0.01561450243171645,19
2011-02-04 22:00:00,1,0,1,2,9.84,12.12,65,11.0014,22.574983736165663,9.841,0.0002423054021920468,46
2011-09-01 05:00:00,3,0,1,1,22.96,26.515,73,6.0032,0.4724707844799004,22.961000000000002,0.01561450243171645,23
2012-11-12 21:00:00,4,1,0,3,22.14,25.76,73,15.0013,8.943452824803538,22.141000000000002,0.01561450243171645,155
2011-12-11 14:00:00,4,0,0,1,12.3,16.665,28,0.0,34.25967857084358,12.301,0.0002423054021920468,242
2012-04-17 13:00:00,2,0,1,1,25.42,31.06,29,16.9979,11.316453114010386,25.421000000000003,0.0002423054021920468,239
2011-01-11 01:00:00,1,0,1,1,5.74,7.575,59,11.0014,0.43700192817630024,5.7410000000000005,0.0,3
2011-09-17 05:00:00,3,0,0,1,18.86,22.725,72,11.0014,1.3063117647195834,18.861,0.0002423054021920468,5
2011-09-09 04:00:00,3,0,1,3,25.42,27.275,94,11.0014,1.144502495324844,25.421000000000003,0.0,3
2011-10-03 15:00:00,4,0,1,3,16.4,20.455,76,0.0,2.685610910305664,16.401,0.0,101
2012-02-19 12:00:00,1,0,0,2,11.48,13.635,52,16.9979,16.221026074626035,11.481,0.004489314454335112,255
2011-12-02 11:00:00,4,0,1,1,13.94,16.665,66,11.0014,26.456713759445073,13.940999999999999,0.0002423054021920468,160
2012-04-13 23:00:00,2,0,1,1,17.22,21.21,62,6.0032,32.6259082334539,17.221,0.01561450243171645,198
2012-03-19 14:00:00,1,0,1,2,26.24,31.06,57,12.998,33.46658124073057,26.241,0.0,260
2011-09-09 08:00:00,3,0,1,3,25.42,27.275,94,11.0014,29.48419195030445,25.421000000000003,0.0,288
2012-07-19 04:00:00,3,0,1,1,29.52,34.09,70,7.0015,2.0802184621118136,29.521,0.0,8
2011-09-13 12:00:00,3,0,1,1,29.52,33.335,58,15.0013,122.38948975582421,29.521,0.0,187
2011-12-03 10:00:00,4,0,0,1,13.12,16.665,61,8.9981,169.23230390413113,13.120999999999999,0.01561450243171645,195
2011-05-08 02:00:00,2,0,0,1,19.68,23.485,63,0.0,5.8204578694630715,19.681,0.0002423054021920468,59
2012-03-02 07:00:00,1,0,1,1,12.3,16.665,70,0.0,95.20088501305499,12.301,0.0002423054021920468,262
2011-02-02 16:00:00,1,0,1,1,14.76,16.665,71,19.9995,0.13838793824604037,14.761,0.0,103
2011-06-09 22:00:00,2,0,1,2,30.34,34.09,58,11.0014,3.6750634993416083,30.341,0.0002423054021920468,153
2011-08-15 10:00:00,3,0,1,1,27.88,31.82,69,19.0012,37.83406631346604,27.881,0.0002423054021920468,141
2012-04-03 02:00:00,2,0,1,1,14.76,17.425,53,11.0014,4.070343742415389,14.761,0.004489314454335112,5
2012-02-10 01:00:00,1,0,1,2,11.48,15.15,61,6.0032,9.113760133493432,11.481,0.0002423054021920468,13
2011-06-19 05:00:00,2,0,0,2,27.06,30.305,78,0.0,5.6980810204678916,27.061,0.004489314454335112,19
2012-12-10 23:00:00,4,0,1,1,18.86,22.725,88,16.9979,2.3395163055962835,18.861,0.01561450243171645,84
